datetimeLocal,CO,NO2,O3,PM10,PM2.5,SO2
2021-03-20 19:45:00+05:30,2600.0,54.1,4.6,277.0,80.0,10.3
2021-03-21 03:15:00+05:30,1600.0,32.8,5.4,720.0,390.0,24.4
2021-03-21 05:45:00+05:30,1600.0,23.4,4.1,586.0,322.0,17.3
2021-03-21 11:15:00+05:30,500.0,18.1,56.8,201.0,59.0,10.4
2021-03-21 14:30:00+05:30,300.0,0.9,63.0,156.0,52.0,10.2
2021-03-21 21:15:00+05:30,1400.0,23.3,21.9,298.0,99.0,17.2
2021-03-21 23:00:00+05:30,1200.0,27.9,13.4,289.0,121.0,17.3
2021-03-22 00:15:00+05:30,1400.0,48.1,3.3,296.0,130.0,19.2
2021-03-22 00:30:00+05:30,1300.0,45.2,4.3,296.0,130.0,17.9
2021-03-22 01:15:00+05:30,1000.0,47.4,,299.0,129.0,15.7
2021-03-22 01:45:00+05:30,1000.0,53.6,2.7,251.0,95.0,14.9
2021-03-22 02:15:00+05:30,,,28.1,251.0,95.0,
2021-03-22 02:45:00+05:30,500.0,4.5,26.0,327.0,100.0,11.4
2021-03-22 03:30:00+05:30,400.0,3.0,17.9,327.0,100.0,8.2
2021-03-22 04:15:00+05:30,400.0,2.2,16.2,158.0,48.0,6.8
2021-03-22 07:00:00+05:30,600.0,6.9,10.3,118.0,38.0,8.2
2021-03-22 08:30:00+05:30,700.0,10.6,11.3,152.0,48.0,8.9
2021-03-22 15:15:00+05:30,700.0,19.6,31.3,212.0,51.0,7.6
2021-03-22 18:15:00+05:30,1100.0,32.4,23.3,228.0,57.0,9.3
2021-03-22 18:45:00+05:30,,46.1,14.1,273.0,74.0,9.4
2021-03-22 20:45:00+05:30,2400.0,64.7,2.6,357.0,106.0,11.2
2021-03-22 21:15:00+05:30,2700.0,64.8,2.5,357.0,106.0,11.5
2021-03-22 21:45:00+05:30,2300.0,55.6,3.8,486.0,127.0,10.1
2021-03-23 01:30:00+05:30,1000.0,28.5,,289.0,100.0,11.0
2021-03-23 05:15:00+05:30,1100.0,37.4,2.4,299.0,116.0,13.9
2021-03-23 05:45:00+05:30,700.0,30.6,3.4,263.0,89.0,9.7
2021-03-23 06:15:00+05:30,500.0,22.6,5.2,263.0,89.0,7.5
2021-03-23 06:45:00+05:30,,24.2,5.6,193.0,55.0,7.3
2021-03-23 07:15:00+05:30,1000.0,27.3,4.4,193.0,55.0,14.2
2021-03-23 07:45:00+05:30,800.0,16.5,7.3,365.0,128.0,12.8
2021-03-23 08:45:00+05:30,500.0,4.0,13.0,240.0,59.0,8.4
2021-03-23 09:45:00+05:30,400.0,3.8,16.8,278.0,42.0,9.0
2021-03-23 10:15:00+05:30,400.0,2.1,18.8,278.0,42.0,7.3
2021-03-23 11:15:00+05:30,400.0,2.3,26.1,318.0,35.0,8.0
2021-03-23 14:30:00+05:30,400.0,6.3,30.1,248.0,38.0,6.7
2021-03-23 17:30:00+05:30,600.0,27.5,9.4,190.0,14.0,2.4
2021-03-23 23:15:00+05:30,1400.0,28.7,80.2,312.0,66.0,15.1
2021-03-24 00:15:00+05:30,1300.0,33.0,11.3,378.0,117.0,9.4
2021-03-24 01:30:00+05:30,500.0,23.6,,287.0,66.0,5.2
2021-03-24 02:15:00+05:30,,,9.7,168.0,29.0,
2021-03-24 06:30:00+05:30,1100.0,24.2,3.9,238.0,,24.6
2021-03-24 08:15:00+05:30,1200.0,30.5,6.0,427.0,255.0,47.1
2021-03-24 09:00:00+05:30,1000.0,22.5,12.4,470.0,243.0,30.5
2021-03-24 10:45:00+05:30,600.0,12.3,48.3,240.0,95.0,
2021-03-24 19:30:00+05:30,500.0,18.0,20.9,185.0,,22.0
2021-03-24 22:15:00+05:30,600.0,8.9,20.6,183.0,50.0,8.4
2021-03-25 01:15:00+05:30,500.0,4.7,,145.0,51.0,9.6
2021-03-25 04:45:00+05:30,500.0,6.2,10.5,136.0,63.0,
2021-03-25 05:15:00+05:30,500.0,7.2,9.6,136.0,63.0,9.5
2021-03-25 07:00:00+05:30,700.0,8.2,7.9,179.0,100.0,14.4
2021-03-25 08:15:00+05:30,600.0,7.8,11.8,201.0,110.0,14.9
2021-03-25 08:45:00+05:30,600.0,6.9,15.3,163.0,85.0,14.2
2021-03-25 10:15:00+05:30,300.0,1.1,31.2,138.0,55.0,6.7
2021-03-25 13:30:00+05:30,300.0,3.3,40.3,116.0,,5.6
2021-03-25 16:30:00+05:30,300.0,4.7,44.1,102.0,,4.7
2021-03-25 17:00:00+05:30,400.0,7.3,40.3,118.0,12.0,4.9
2021-03-25 21:30:00+05:30,900.0,20.1,13.7,157.0,,38.0
2021-03-25 22:15:00+05:30,800.0,18.8,15.2,180.0,106.0,20.8
2021-03-26 02:30:00+05:30,,,21.5,156.0,,
2021-03-26 03:15:00+05:30,400.0,9.8,18.5,121.0,53.0,13.0
2021-03-26 04:15:00+05:30,500.0,7.5,19.9,160.0,84.0,15.0
2021-03-26 04:45:00+05:30,500.0,5.9,19.3,158.0,95.0,
2021-03-26 05:00:00+05:30,500.0,7.6,14.9,158.0,95.0,19.7
2021-03-26 06:15:00+05:30,500.0,17.9,11.0,185.0,100.0,14.8
2021-03-26 07:00:00+05:30,600.0,15.8,11.4,180.0,92.0,13.8
2021-03-26 09:15:00+05:30,800.0,11.9,28.6,199.0,100.0,18.6
2021-03-26 10:00:00+05:30,600.0,7.9,38.3,211.0,103.0,13.7
2021-03-26 10:15:00+05:30,600.0,8.3,40.0,211.0,103.0,12.8
2021-03-26 16:45:00+05:30,400.0,6.3,55.1,110.0,27.0,
2021-03-27 06:15:00+05:30,1400.0,32.9,3.6,345.0,172.0,36.2
2021-03-27 06:45:00+05:30,,35.8,3.7,575.0,346.0,50.0
2021-04-07 13:15:00+05:30,500.0,5.9,79.4,223.0,79.0,7.9
2021-04-08 04:15:00+05:30,400.0,10.5,26.3,141.0,56.0,17.2
2021-04-08 19:30:00+05:30,1800.0,54.9,1.1,119.0,23.0,5.3
2021-04-09 09:15:00+05:30,400.0,12.2,56.4,193.0,68.0,8.4
2021-04-09 10:30:00+05:30,200.0,4.8,,164.0,47.0,4.5
2021-04-10 09:15:00+05:30,800.0,41.3,42.5,289.0,130.0,25.8
2021-04-10 18:30:00+05:30,500.0,22.1,48.1,108.0,19.0,4.0
2021-04-13 01:15:00+05:30,800.0,25.5,,283.0,103.0,11.6
2021-04-13 05:00:00+05:30,900.0,34.0,2.8,505.0,257.0,62.5
2021-04-13 22:00:00+05:30,1300.0,42.4,2.3,398.0,135.0,28.0
2021-04-15 03:15:00+05:30,700.0,20.9,17.9,327.0,134.0,38.9
2021-04-15 06:45:00+05:30,,35.4,5.9,389.0,177.0,37.5
2021-04-15 08:15:00+05:30,600.0,21.1,27.9,367.0,140.0,9.0
2021-04-15 15:15:00+05:30,300.0,5.9,69.8,166.0,33.0,3.8
2021-04-16 05:45:00+05:30,700.0,32.7,2.6,351.0,110.0,11.1
2021-04-20 21:00:00+05:30,300.0,2.0,32.4,110.0,17.0,5.3
2021-04-20 21:15:00+05:30,300.0,2.8,29.2,110.0,17.0,5.9
2021-04-22 03:30:00+05:30,400.0,9.1,16.9,154.0,57.0,9.7
2021-04-22 09:30:00+05:30,400.0,8.2,40.4,180.0,74.0,9.6
2021-04-23 06:15:00+05:30,500.0,20.9,29.0,105.0,52.0,23.3
2021-04-23 06:30:00+05:30,500.0,15.6,28.4,105.0,52.0,16.1
2021-04-23 07:00:00+05:30,500.0,17.9,28.0,125.0,55.0,8.8
2021-04-23 15:45:00+05:30,400.0,4.1,57.2,94.0,39.0,6.7
2021-04-24 17:15:00+05:30,200.0,3.9,73.8,86.0,13.0,4.0
2021-05-05 00:15:00+05:30,1100.0,7.3,31.1,177.0,56.0,7.2
2021-05-05 07:45:00+05:30,1400.0,13.0,14.6,202.0,75.0,10.5
2021-05-05 15:15:00+05:30,1100.0,6.5,74.9,151.0,48.0,5.8
2021-05-05 16:30:00+05:30,1100.0,5.1,78.8,149.0,,7.0
2021-05-05 19:30:00+05:30,1600.0,14.5,42.4,194.0,,6.9
2021-05-09 04:30:00+05:30,1000.0,20.2,14.1,106.0,,5.4
2021-05-09 05:30:00+05:30,1100.0,23.2,9.8,99.0,,4.9
2021-05-10 07:15:00+05:30,,,,,50.0,
2021-05-12 08:30:00+05:30,1200.0,13.0,4.4,174.0,85.0,4.9
2021-05-12 20:15:00+05:30,1100.0,6.6,5.0,185.0,70.0,3.6
2021-05-14 22:30:00+05:30,1100.0,10.0,5.8,119.0,36.0,4.8
2021-05-16 18:45:00+05:30,,19.5,32.9,100.0,33.0,6.2
2021-05-17 08:00:00+05:30,1900.0,38.2,2.4,346.0,193.0,10.3
2021-05-17 12:45:00+05:30,,21.8,10.6,239.0,91.0,8.3
2021-05-17 14:15:00+05:30,1200.0,18.5,35.7,185.0,69.0,9.8
2021-05-18 07:15:00+05:30,1000.0,10.3,2.8,48.0,11.0,2.8
2021-05-18 11:30:00+05:30,1200.0,13.9,3.5,92.0,19.0,1.9
2021-05-19 23:45:00+05:30,1000.0,0.0,2.2,11.0,7.0,1.7
2021-05-20 13:30:00+05:30,900.0,1.2,4.5,,58.0,1.9
2021-05-28 01:30:00+05:30,1200.0,7.8,,,58.0,3.1
2021-05-28 02:15:00+05:30,,,,,46.0,
2021-05-28 03:30:00+05:30,1000.0,3.4,2.3,,35.0,2.1
2021-05-28 21:15:00+05:30,1400.0,13.7,5.0,,39.0,2.9
2021-05-28 22:15:00+05:30,1000.0,13.6,5.1,,41.0,3.3
2021-05-29 09:00:00+05:30,1100.0,5.1,10.4,,11.0,2.0
2021-06-02 22:30:00+05:30,1200.0,13.6,9.4,,25.0,4.1
2021-06-03 14:15:00+05:30,1100.0,8.2,60.7,,47.0,3.2
2021-06-05 10:30:00+05:30,900.0,6.4,6.7,,,3.4
2021-06-06 19:15:00+05:30,2200.0,51.6,2.1,,42.0,6.1
2021-06-07 07:30:00+05:30,1400.0,12.4,2.8,,,17.0
2021-06-07 11:45:00+05:30,1000.0,3.3,10.8,,42.0,5.3
2021-06-07 13:15:00+05:30,1000.0,1.6,16.3,,46.0,5.3
2021-06-07 17:30:00+05:30,,,,,33.0,
2021-06-07 18:15:00+05:30,1500.0,13.4,17.1,,,5.8
2021-06-07 18:30:00+05:30,1600.0,15.2,9.8,,,6.2
2021-06-07 19:15:00+05:30,1500.0,22.5,5.0,,38.0,7.6
2021-06-07 21:15:00+05:30,1800.0,41.3,4.7,,83.0,10.1
2021-06-07 22:15:00+05:30,2200.0,68.3,3.7,,105.0,11.9
2021-06-26 00:15:00+05:30,1000.0,25.9,11.6,,24.0,2.1
2021-06-26 23:15:00+05:30,,,,,62.0,
2021-06-26 23:30:00+05:30,2000.0,26.7,3.5,,,3.1
2021-06-29 00:45:00+05:30,,,4.0,,,
2021-06-29 01:15:00+05:30,1900.0,28.3,,,83.0,2.9
2021-06-29 13:45:00+05:30,900.0,5.4,21.7,,35.0,5.1
2021-06-30 02:15:00+05:30,,,4.4,,136.0,
2021-07-01 03:45:00+05:30,900.0,11.0,7.0,,24.0,7.5
2021-07-01 05:30:00+05:30,900.0,7.5,7.0,,,7.0
2021-07-03 10:00:00+05:30,800.0,24.9,14.2,,44.0,2.8
2021-07-03 17:00:00+05:30,400.0,8.6,15.5,,41.0,2.9
2021-07-04 02:30:00+05:30,,,14.7,,,
2021-07-05 09:15:00+05:30,600.0,,6.7,,52.0,7.3
2021-07-08 10:15:00+05:30,400.0,,15.6,,34.0,4.5
2021-07-08 10:45:00+05:30,400.0,,18.2,,34.0,
2021-07-08 12:30:00+05:30,300.0,,24.9,,,4.4
2021-07-08 14:15:00+05:30,400.0,,24.8,,35.0,4.5
2021-07-09 02:30:00+05:30,,,8.7,,,
2021-07-10 01:15:00+05:30,700.0,,,,35.0,2.7
2021-07-10 04:15:00+05:30,600.0,,1.6,,40.0,2.5
2021-07-18 03:15:00+05:30,500.0,,5.3,,20.0,2.6
2021-07-18 03:30:00+05:30,500.0,,6.2,,20.0,2.5
2021-07-18 12:45:00+05:30,,,17.0,,48.0,2.4
2021-07-18 13:45:00+05:30,700.0,,17.8,,57.0,2.6
2021-07-18 15:15:00+05:30,700.0,,22.5,,58.0,1.6
2021-07-19 04:30:00+05:30,400.0,,8.4,,18.0,2.1
2021-07-19 20:45:00+05:30,1000.0,,4.4,,33.0,2.1
2021-07-19 22:15:00+05:30,1200.0,,4.1,,30.0,2.1
2021-07-20 17:15:00+05:30,500.0,,12.4,,31.0,2.3
2021-07-22 02:45:00+05:30,500.0,,7.3,,33.0,2.1
2021-07-22 06:15:00+05:30,500.0,,4.7,,24.0,3.4
2021-07-22 10:30:00+05:30,600.0,,7.9,,35.0,3.0
2021-07-22 11:15:00+05:30,500.0,,9.4,,28.0,2.2
2021-07-22 14:15:00+05:30,500.0,,13.1,,16.0,1.9
2021-07-22 19:00:00+05:30,600.0,,7.6,,,2.5
2021-07-22 23:15:00+05:30,800.0,,3.6,,,2.5
2021-07-23 18:15:00+05:30,700.0,,10.6,,,2.5
2021-07-25 09:45:00+05:30,600.0,,6.0,,,4.8
2021-07-25 10:15:00+05:30,500.0,,7.9,,,4.0
2021-09-01 20:30:00+05:30,1100.0,,4.8,,,1.6
2021-09-01 20:45:00+05:30,1100.0,,4.6,,,1.6
2021-09-01 21:15:00+05:30,1000.0,,3.9,,,1.5
2021-09-01 21:45:00+05:30,1000.0,,3.8,,,1.4
2021-09-01 22:15:00+05:30,1000.0,,3.8,,,1.5
2021-09-01 22:45:00+05:30,900.0,,4.7,,,
2021-09-02 00:15:00+05:30,800.0,,3.9,,,1.6
2021-09-02 02:45:00+05:30,700.0,,2.7,,,2.0
2021-09-02 03:15:00+05:30,600.0,,3.5,,,1.6
2021-09-02 03:45:00+05:30,600.0,,4.4,,,1.9
2021-09-02 04:15:00+05:30,600.0,,3.6,,,1.7
2021-09-02 05:15:00+05:30,600.0,,3.3,,,1.6
2021-09-02 05:45:00+05:30,,,3.8,,,1.8
2021-09-02 06:45:00+05:30,,,4.6,,,1.8
2021-09-02 07:15:00+05:30,600.0,,,,,1.6
2021-09-02 08:15:00+05:30,600.0,,,,,1.7
2021-09-02 09:45:00+05:30,600.0,,,,,1.6
2021-09-02 10:15:00+05:30,600.0,,,,,1.6
2021-09-02 11:45:00+05:30,500.0,,,,,1.8
2021-09-02 15:15:00+05:30,500.0,,,,,1.8
2021-09-02 20:15:00+05:30,2700.0,,,,,2.9
2021-09-02 21:45:00+05:30,2700.0,,,,,3.6
2021-09-02 22:15:00+05:30,2600.0,,,,,3.4
2021-09-03 07:15:00+05:30,600.0,,,,,1.1
2021-09-03 12:45:00+05:30,,,,,,2.1
2021-09-03 16:45:00+05:30,700.0,,,,,
2021-09-03 19:15:00+05:30,700.0,,,,,1.8
2021-09-03 20:45:00+05:30,1000.0,,,,,1.5
2021-09-04 03:15:00+05:30,700.0,,,,,2.0
2021-09-04 13:15:00+05:30,700.0,,,,,1.9
2021-09-04 13:45:00+05:30,600.0,,,,,1.5
2021-09-04 15:15:00+05:30,700.0,,,,,1.4
2021-09-05 04:45:00+05:30,1300.0,,,,,
2021-09-05 07:45:00+05:30,1300.0,,,,,2.2
2021-09-05 09:45:00+05:30,800.0,,,,,2.6
2021-09-05 13:45:00+05:30,800.0,,,,,1.7
2021-09-05 17:45:00+05:30,600.0,,,,,2.3
2021-09-05 19:15:00+05:30,1500.0,,,,,2.8
2021-09-06 06:45:00+05:30,,,,,,3.2
2021-09-06 09:15:00+05:30,1100.0,,,,,5.4
2021-09-06 10:45:00+05:30,900.0,,,,,
2021-09-06 13:45:00+05:30,800.0,,,,,3.3
2021-09-06 15:15:00+05:30,600.0,,,,,2.8
2021-09-06 17:15:00+05:30,700.0,,,,,2.9
2021-09-07 02:45:00+05:30,600.0,,,,,1.6
2021-09-07 05:45:00+05:30,600.0,,,,,1.6
2021-09-09 05:45:00+05:30,,,,,,4.1
2021-09-11 11:45:00+05:30,800.0,,,,,1.8
2021-09-15 03:45:00+05:30,500.0,,,,,1.4
2021-09-15 05:15:00+05:30,500.0,,,,,
2021-09-15 16:45:00+05:30,500.0,,,,,
2021-09-15 17:15:00+05:30,500.0,,,,,
2021-09-15 17:45:00+05:30,600.0,,,,,
2021-09-15 19:15:00+05:30,1700.0,,,,,
2021-09-15 19:45:00+05:30,2700.0,,,,,
2021-09-15 20:15:00+05:30,2500.0,,,,,
2021-09-15 20:45:00+05:30,2600.0,,,,,
2021-09-15 21:45:00+05:30,2700.0,,,,,
2021-09-15 22:15:00+05:30,3000.0,,,,,
2021-09-15 22:45:00+05:30,3000.0,,,,,
2021-09-15 23:15:00+05:30,2500.0,,,,,
2021-09-16 00:15:00+05:30,2400.0,,,,,
2021-09-16 01:15:00+05:30,1900.0,,,,,
2021-09-16 01:45:00+05:30,1700.0,,,,,
2021-09-16 02:45:00+05:30,1000.0,,,,,
2021-09-16 03:15:00+05:30,900.0,,,,,
2021-09-16 03:45:00+05:30,700.0,,,,,
2021-09-16 04:15:00+05:30,600.0,,,,,
2021-09-16 04:45:00+05:30,600.0,,,,,
2021-09-16 05:45:00+05:30,500.0,,,,,
2021-09-16 06:15:00+05:30,700.0,,,,,
2021-09-16 07:15:00+05:30,600.0,,,,,
2021-09-16 07:45:00+05:30,700.0,,,,,
2021-09-16 08:15:00+05:30,800.0,,,,,
2021-09-16 08:45:00+05:30,700.0,,,,,
2021-09-16 09:15:00+05:30,600.0,,,,,
2021-09-16 09:45:00+05:30,500.0,,,,,
2021-09-16 10:15:00+05:30,400.0,,,,,
2021-09-16 10:45:00+05:30,300.0,,,,,
2021-09-16 11:15:00+05:30,300.0,,,,,
2021-09-16 13:15:00+05:30,700.0,,,,,
2021-09-16 14:45:00+05:30,800.0,,,,,
2021-09-16 15:15:00+05:30,600.0,,,,,
2021-09-16 17:15:00+05:30,1000.0,,,,,
2021-09-16 17:45:00+05:30,1100.0,,,,,
2021-09-16 18:15:00+05:30,1200.0,,,,,
2021-09-16 19:15:00+05:30,1700.0,,,,,
2021-09-16 20:15:00+05:30,1700.0,,,,,
2021-09-16 20:45:00+05:30,1900.0,,,,,
2021-09-16 21:15:00+05:30,1700.0,,,,,
2021-09-16 22:15:00+05:30,1300.0,,,,,
2021-09-16 23:15:00+05:30,1200.0,,,,,
2021-09-16 23:45:00+05:30,1100.0,,,,,
2021-09-17 00:15:00+05:30,900.0,,,,,
2021-09-17 01:15:00+05:30,500.0,,,,,
2021-09-17 02:45:00+05:30,300.0,,,,,
2021-09-17 03:15:00+05:30,300.0,,,,,
2021-09-17 03:45:00+05:30,300.0,,,,,
2021-09-17 04:15:00+05:30,300.0,,,,,
2021-09-17 04:45:00+05:30,300.0,,,,,
2021-09-17 05:15:00+05:30,300.0,,,,,
2021-09-17 07:15:00+05:30,400.0,,,,,
2021-09-17 07:45:00+05:30,600.0,,,,,
2021-09-17 08:45:00+05:30,500.0,,,,,
2021-09-17 09:15:00+05:30,400.0,,,,,
